"","id","year","sample_site","tag_code","sex","cwt_age","post_orbital_hypural_poh","scale_age","adipose_fin_clip"
"2548","KIT2548",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2549","KIT2549",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2550","KIT2550",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2551","KIT2551",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2552","KIT2552",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2553","KIT2553",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2554","KIT2554",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2555","KIT2555",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2556","KIT2556",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2557","KIT2557",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2558","KIT2558",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2559","KIT2559",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2560","KIT2560",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2561","KIT2561",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2562","KIT2562",2020,"Kitimat R","184188","F",NA,"689",NA,NA
"2563","KIT2563",2020,"Kitimat R","184476","M",NA,"501",NA,NA
"2564","KIT2564",2020,"Kitimat R","NTD","F",NA,"656",NA,NA
"2565","KIT2565",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2566","KIT2566",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2567","KIT2567",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2568","KIT2568",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2569","KIT2569",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2570","KIT2570",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2571","KIT2571",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2572","KIT2572",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2573","KIT2573",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2574","KIT2574",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2575","KIT2575",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2576","KIT2576",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2577","KIT2577",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2578","KIT2578",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2579","KIT2579",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2580","KIT2580",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2581","KIT2581",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2582","KIT2582",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2583","KIT2583",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2584","KIT2584",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2585","KIT2585",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2586","KIT2586",2020,"Kitimat R","183587","M",NA,"633",NA,NA
"2587","KIT2587",2020,"Kitimat R","184188","F",NA,"672",NA,NA
"2588","KIT2588",2020,"Kitimat R","184188","F",NA,"640",NA,NA
"2589","KIT2589",2020,"Kitimat R","184188","M",NA,"625",NA,NA
"2590","KIT2590",2020,"Kitimat R","184188","M",NA,"627",NA,NA
"2591","KIT2591",2020,"Kitimat R","185266","F",NA,"594",NA,NA
"2592","KIT2592",2020,"Kitimat R","NTD","F",NA,"643",NA,NA
"2593","KIT2593",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2594","KIT2594",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2595","KIT2595",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2596","KIT2596",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2597","KIT2597",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2598","KIT2598",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2599","KIT2599",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2600","KIT2600",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2601","KIT2601",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2602","KIT2602",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2603","KIT2603",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2604","KIT2604",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2605","KIT2605",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2606","KIT2606",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2607","KIT2607",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2608","KIT2608",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2609","KIT2609",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2610","KIT2610",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2611","KIT2611",2020,"Kitimat R","183587","F",NA,"744",NA,NA
"2612","KIT2612",2020,"Kitimat R","184476","F",NA,"578",NA,NA
"2613","KIT2613",2020,"Kitimat R","184476","M",NA,"521",NA,NA
"2614","KIT2614",2020,"Kitimat R","184773","F",NA,"614",NA,NA
"2615","KIT2615",2020,"Kitimat R","NTD","F",NA,"666",NA,NA
"2616","KIT2616",2020,"Kitimat R","NTD","M",NA,"620",NA,NA
"2617","KIT2617",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2618","KIT2618",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2619","KIT2619",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2620","KIT2620",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2621","KIT2621",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2622","KIT2622",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2623","KIT2623",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2624","KIT2624",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2625","KIT2625",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2626","KIT2626",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2627","KIT2627",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2628","KIT2628",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2629","KIT2629",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2630","KIT2630",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2631","KIT2631",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2632","KIT2632",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2633","KIT2633",2020,"Kitimat R","184188","F",NA,"726",NA,NA
"2634","KIT2634",2020,"Kitimat R","184476","J",NA,"452",NA,NA
"2635","KIT2635",2020,"Kitimat R","184476","M",NA,"543",NA,NA
"2636","KIT2636",2020,"Kitimat R","184476","F",NA,"613",NA,NA
"2637","KIT2637",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2638","KIT2638",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2639","KIT2639",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2640","KIT2640",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2641","KIT2641",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2642","KIT2642",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2643","KIT2643",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2644","KIT2644",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2645","KIT2645",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2646","KIT2646",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2647","KIT2647",2020,"Kitimat R","184188","F",NA,"680",NA,NA
"2648","KIT2648",2020,"Kitimat R","184476","M",NA,"631",NA,NA
"2649","KIT2649",2020,"Kitimat R","184773","M",NA,"519",NA,NA
"2650","KIT2650",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2651","KIT2651",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2652","KIT2652",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2653","KIT2653",2020,"Kitimat R","-","F",NA,NA,NA,NA
"2654","KIT2654",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2655","KIT2655",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2656","KIT2656",2020,"Kitimat R","-","M",NA,NA,NA,NA
"2657","KIT2657",2020,"Kitimat R","-","M",NA,NA,NA,NA
